1,2020-08-02,1672.1,1689.0,265.5
2,2020-08-03,1672.0,1688.5,265.5
3,2020-08-04,1672.0,1688.5,265.5
4,2020-08-05,1671.8,1687.8,265.5
5,2020-08-06,1671.8,1687.8,265.5
6,2020-08-07,1671.8,1687.8,265.5
7,2020-08-08,1671.8,1687.8,265.5
8,2020-08-09,1671.8,1687.8,265.5
9,2020-08-10,1671.8,1687.8,265.5
10,2020-08-11,1671.8,1687.8,265.5
